Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
18,17,35,train,True,0.000679,-0.17794015999883414,291.41313913460823,291.461181640625,291.2351989746094,-0.22597350180149078,0.04803334180265664
19,16,35,train,True,0.000511,-0.41510052025318145,278.9270939284563,278.804443359375,278.5119934082031,-0.292431503534317,-0.12266901671886443
12,24,36,train,False,0.6902388,-0.6830758774280548,261.0931710922718,260.79913330078125,260.41009521484375,-0.3890272080898285,-0.29404866933822627
13,23,36,train,False,0.1495044,-0.2431209659576416,275.2639339542389,274.4465637207031,275.02081298828125,0.5742455720901489,-0.8173665380477906
14,22,36,train,True,0.0717984,0.3274301566556096,292.0419546089694,292.05072021484375,292.369384765625,0.31868359446525574,0.008746562190353857
15,21,36,train,True,0.0131148,0.18628904500976204,299.0547082694434,299.0832824707031,299.2409973144531,0.1577087938785553,0.02858025113120674
16,20,36,train,True,0.0001872,-0.019429666612995788,308.6722311802849,308.71405029296875,308.6528015136719,-0.061239998787641525,0.041810332174645734
17,19,36,train,True,3.6e-05,-0.7732634916901588,306.88324884325266,306.78955078125,306.1099853515625,-0.6795591711997986,-0.09370432049036026
18,18,36,train,True,2.88e-05,0.1542636154498905,306.6979397536907,306.71673583984375,306.8522033691406,0.13545440137386322,0.018809214076027286
19,17,36,train,True,0.000324,-0.7530543759465218,293.19034075289966,293.1200256347656,292.4372863769531,-0.6827387809753418,-0.07031559497118
20,16,36,train,True,0.0399996,-0.3985201370716095,281.37831750035286,281.3716735839844,280.97979736328125,-0.3918763995170593,-0.0066437375545501665
12,25,37,train,False,0.6989485,-0.3372690117172897,261.0661813652329,261.03912353515625,260.7289123535156,-0.3102254867553711,-0.027043524961918586
13,24,37,train,False,0.1802455,-0.38217934319749475,279.6071854467131,278.65869140625,279.2250061035156,0.5663080215454102,-0.9484873647429048
14,23,37,train,False,0.1138083,0.12975952026434243,294.99493530395443,294.2574157714844,295.12469482421875,0.8672779202461243,-0.7375183999817818
15,22,37,train,True,0.0379472,0.15066292929463088,305.45575186562724,305.8995666503906,305.6064147949219,-0.29317569732666016,0.44383862662129103
16,21,37,train,True,0.0001998,0.288821289986372,313.14486401274803,313.01763916015625,313.4336853027344,0.41605690121650696,-0.12723561123013494
17,20,37,train,True,5.18e-05,-0.49667839869856834,317.2643785940111,317.1004333496094,316.7677001953125,-0.33271920680999756,-0.16395919188857078
18,19,37,train,True,0.0002072,0.2990401589125395,315.45767370827497,315.50421142578125,315.7567138671875,0.2524977922439575,0.04654236666858197
19,18,37,train,True,9.25e-05,0.3504213614761829,308.51539284750817,308.5743713378906,308.8658142089844,0.2914240062236786,0.058997355252504324
20,17,37,train,True,0.0006327,-0.47156033411622045,296.1715725411475,296.1278991699219,295.70001220703125,-0.4278979003429413,-0.04366243377327916
14,24,38,train,False,0.1047926,-0.012070202957838774,300.58567860139533,299.9275207519531,300.5736083984375,0.6460713744163513,-0.6581415773741901
15,23,38,train,True,0.07258,0.06586229111300781,309.5911506483401,309.596435546875,309.6570129394531,0.06055380031466484,0.005308490798342974
16,22,38,train,True,0.0071706,0.23360213175415992,320.94559708699586,321.0537414550781,321.17919921875,0.12544980645179749,0.10815232530236243
17,21,38,train,True,9.88e-05,-0.3080775313079357,323.2182642988861,323.20831298828125,322.9101867675781,-0.2981046140193939,-0.009972917288541772
18,20,38,train,True,0.0001938,0.42320391789078715,327.32789471492174,327.3426513671875,327.7510986328125,0.4084334075450897,0.01477051034569743
