Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
20,28,48,-3.3672175192832947,416.07113597631457,416.0011901855469,412.70391845703125,-3.297272205352783,-0.06994531393051151
21,27,48,-1.1059820246696472,415.5723516535759,415.4980773925781,414.46636962890625,-1.0316886901855469,-0.07429333448410036
22,26,48,-0.04294111363356933,418.63800336949294,418.70458984375,418.5950622558594,-0.10952358692884445,0.06658247329527511
23,25,48,0.23439904123544694,413.72873572438954,413.90728759765625,413.963134765625,0.055839888751506805,0.17855915248394014
24,24,48,0.2368669705092907,411.43958566620944,411.46826171875,411.67645263671875,0.2081981599330902,0.028668810576200493
25,23,48,0.8271880304813385,396.94759224295615,397.1612243652344,397.7747802734375,0.6135412454605103,0.21364678502082823
26,22,48,1.204298231601715,385.01344468832013,385.0908203125,386.2177429199219,1.126930832862854,0.077367398738861
19,30,49,-2.5426043939590453,410.8445453119278,410.2414855957031,408.30194091796875,-1.9395344257354736,-0.6030699682235716
20,29,49,-3.573066830635071,421.07709515094757,421.14764404296875,417.5040283203125,-3.64361572265625,0.0705488920211792
21,28,49,-2.4564676225185393,425.58027743697164,425.62774658203125,423.1238098144531,-2.5039403438568115,0.047472721338272184
22,27,49,-0.850542925298214,426.7720517143607,426.8469543457031,425.9215087890625,-0.9254540205001831,0.07491109520196915
23,26,49,-0.2872409531474113,425.60697361916306,425.4627685546875,425.3197326660156,-0.14302511513233185,-0.14421583801507948
