Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth,Eexp,residual,uncertainty
76,115,191,0.2041884816753926,7.963350785340314,33.16568041084109,0.1736423058159219,960.4744286510032,1,3.0,6.0,4.0,11.0,3.882352941176471,-4.4591,3.9773,1517.72890626,1518.5586217,-0.8297154399999727,0.0006685
77,114,191,0.193717277486911,7.167539267015707,33.16568041084109,0.1736423058159219,986.294746625995,1,3.0,5.0,4.0,12.0,3.5294117647058822,-3.2642,3.2048,1517.13401349,1518.0898504,-0.9558369100000164,0.0013179
78,113,191,0.1832460732984293,6.413612565445026,33.16568041084109,0.1736423058159219,1012.4591085567298,1,3.0,4.0,4.0,13.0,3.0588235294117645,-2.4369,2.7902,1515.70016638,1516.2970289,-0.5968625200000588,0.0041256
79,112,191,0.1727748691099476,5.701570680628272,33.16568041084109,0.1736423058159219,1038.9675422019232,1,3.0,3.0,4.0,14.0,2.4705882352941178,-1.9478,2.4863,1512.87243685,1513.6142429,-0.7418060499999228,0.0049278
80,111,191,0.1623036649214659,5.031413612565445,33.16568041084109,0.1736423058159219,1065.8200747333758,1,3.0,2.0,4.0,15.0,1.7647058823529411,-2.1189,2.3054,1509.17540262,1509.6258382,-0.4504355799999757,0.0222897
81,110,191,0.1518324607329843,4.403141361256544,33.16568041084109,0.1736423058159219,1093.0167327555807,1,3.0,1.0,4.0,16.0,0.9411764705882352,-0.8309,1.624,1504.11465781,1504.5345995,-0.4199416900000869,0.0073535
82,109,191,0.1413612565445026,3.816753926701571,33.16568041084109,0.1736423058159219,1120.5575423244416,1,4.0,0.0,4.0,17.0,0.0,-0.8351,1.3732,1498.15460923,1497.7605362,0.3940730300000723,0.0066086
83,108,191,0.1308900523560209,3.272251308900524,33.16568041084109,0.1736423058159219,1148.442528965149,1,4.0,1.0,4.0,18.0,0.9473684210526316,-0.0177,2.2587,1490.86069413,1489.9263083,0.9343858299998828,0.0074872
84,107,191,0.1204188481675392,2.769633507853403,33.16568041084109,0.1736423058159219,1176.6717176892696,1,4.0,2.0,4.0,19.0,1.809523809523809,0.4083,3.5212,1482.6377801,1480.9733361,1.6644440000000031,0.0071052
85,106,191,0.1099476439790576,2.3089005235602094,33.16568041084109,0.1736423058159219,1205.2451330110855,1,4.0,3.0,4.0,20.0,2.608695652173913,0.6705,4.6963,1473.1105622,1471.2583503,1.8522118999999293,0.0161013
75,117,192,0.21875,9.1875,33.28134116883046,0.1733403185876587,933.3720392860466,0,3.0,7.0,4.0,9.0,3.9375,-4.3942,3.819,1522.07129924,1522.6058688,-0.5345695600001363,0.0707904
76,116,192,0.2083333333333333,8.333333333333334,33.28134116883046,0.1733403185876587,958.8040349692149,2,3.0,6.0,4.0,10.0,3.75,-4.957,3.6823,1525.01565927,1526.116992,-1.1013327299999671,0.0023232
77,115,192,0.1979166666666666,7.520833333333333,33.28134116883046,0.1733403185876587,984.579447952756,0,3.0,5.0,4.0,11.0,3.4375,-3.7856,2.9092,1523.07643179,1524.2879808,-1.2115490099999988,0.0013056
78,114,192,0.1875,6.75,33.28134116883046,0.1733403185876587,1010.6983065535184,2,3.0,4.0,4.0,12.0,3.0,-2.911,2.193,1523.7775822,1524.9585216,-1.180939399999943,0.0025728
79,113,192,0.1770833333333333,6.020833333333333,33.28134116883046,0.1733403185876587,1037.160638481941,0,3.0,3.0,4.0,13.0,2.4375,-2.3613,2.0376,1519.60318732,1520.6598336,-1.0566462799999954,0.0158208
80,112,192,0.1666666666666666,5.333333333333333,33.28134116883046,0.1733403185876587,1063.9664708625696,2,3.0,2.0,4.0,14.0,1.75,-2.6339,1.9388,1518.06159085,1519.1167872,-1.0551963500001875,0.0155328
81,111,192,0.15625,4.6875,33.28134116883046,0.1733403185876587,1091.1158302536285,0,3.0,1.0,4.0,15.0,0.9375,-1.3022,1.4121,1511.65157974,1512.1952064,-0.5436266599999726,0.03168
82,110,192,0.1458333333333333,4.083333333333333,33.28134116883046,0.1733403185876587,1118.608742665706,2,4.0,0.0,4.0,16.0,0.0,-1.3461,1.2985,1507.8676852,1508.0924544,-0.2247691999998551,0.0057216
83,109,192,0.1354166666666666,3.520833333333333,33.28134116883046,0.1733403185876587,1146.445233579602,0,4.0,1.0,4.0,17.0,0.9444444444444444,-0.1124,2.0424,1499.22162108,1498.2928128,0.9288082799998848,0.0301056
84,108,192,0.125,3.0,33.28134116883046,0.1733403185876587,1174.6253279633845,2,4.0,2.0,4.0,18.0,1.8,0.1888,3.3909,1493.19586528,1492.0424064,1.1534588800000165,0.0106368
85,107,192,0.1145833333333333,2.520833333333333,33.28134116883046,0.1733403185876587,1203.149050288701,0,4.0,3.0,4.0,19.0,2.590909090909091,0.7519,4.5627,1482.31332161,1480.2678336,2.045488010000099,0.0278784
75,118,193,0.2227979274611398,9.580310880829016,33.39680130004011,0.1730404212437311,931.7572055430446,1,3.0,7.0,4.0,8.0,3.733333333333333,-4.52,3.2115,1528.62661646,1529.3199954,-0.6933789400000023,0.0391211
76,117,193,0.2124352331606217,8.709844559585493,33.39680130004011,0.1730404212437311,957.1452011458028,1,3.0,6.0,4.0,9.0,3.6,-4.8391,3.1584,1530.22974877,1531.7004188,-1.4706700300000648,0.002316
77,116,193,0.2020725388601036,7.880829015544041,33.39680130004011,0.1730404212437311,982.8760199001688,1,3.0,5.0,4.0,10.0,3.333333333333333,-4.2142,2.6738,1530.40633759,1532.0599778,-1.653640210000049,0.0013317
78,115,193,0.1917098445595854,7.093264248704664,33.39680130004011,0.1730404212437311,1008.9496900739994,1,3.0,4.0,4.0,11.0,2.933333333333333,-3.4109,1.9562,1529.76410585,1531.2209875,-1.456881650000014,0.001351
79,114,193,0.1813471502590673,6.347150259067358,33.39680130004011,0.1730404212437311,1035.3662393297925,1,3.0,3.0,4.0,12.0,2.4,-2.8638,1.6154,1527.72561942,1529.3638064,-1.6381869800000004,0.0086657
80,113,193,0.1709844559585492,5.642487046632124,33.39680130004011,0.1730404212437311,1062.1256947451643,1,3.0,2.0,4.0,13.0,1.7333333333333334,-3.062,1.5009,1524.83822693,1526.238789,-1.400562069999978,0.0154979
81,112,193,0.160621761658031,4.979274611398964,33.39680130004011,0.1730404212437311,1089.2280828323912,1,3.0,1.0,4.0,14.0,0.9333333333333332,-1.9125,1.1093,1520.58448131,1521.8714885,-1.2870071899999402,0.0067164
82,111,193,0.1502590673575129,4.357512953367876,33.39680130004011,0.1730404212437311,1116.6734295570602,1,4.0,0.0,4.0,15.0,0.0,-1.8203,1.0623,1515.4521066,1515.8411842,-0.3890776000000642,0.0102869
83,110,193,0.1398963730569948,3.77720207253886,33.39680130004011,0.1730404212437311,1144.461760355887,1,4.0,1.0,4.0,16.0,0.9411764705882352,-0.5225,1.8853,1508.98294102,1508.7141574,0.268783620000022,0.0075849
84,109,193,0.1295336787564766,3.238341968911917,33.39680130004011,0.1730404212437311,1172.5931001537415,1,4.0,2.0,4.0,17.0,1.7894736842105263,0.0733,3.0936,1501.6057391,1500.372543,1.2331960999999865,0.0145329
85,108,193,0.1191709844559585,2.7409326424870466,33.39680130004011,0.1730404212437311,1201.0674733799335,1,4.0,3.0,4.0,18.0,2.571428571428572,0.587,4.3627,1492.92101495,1491.3322107,1.5888042500000663,0.0216353
86,107,193,0.1088082901554404,2.284974093264249,33.39680130004011,0.1730404212437311,1229.884903983791,1,4.0,4.0,4.0,19.0,3.3043478260869565,-0.292,5.5879,1483.29911832,1481.439629,1.859489319999966,0.0251093
76,118,194,0.2164948453608247,9.09278350515464,33.51206218930888,0.172742588604685,955.4977879046728,2,3.0,6.0,4.0,8.0,3.4285714285714284,-4.9989,2.7074,1537.21591892,1538.8125008,-1.5965818800000309,0.0024056
77,117,194,0.2061855670103092,8.24742268041237,33.51206218930888,0.172742588604685,981.1843194479964,0,3.0,5.0,4.0,9.0,3.2142857142857144,-4.4036,2.3291,1536.05093862,1538.126769,-2.0758303800000704,0.0013386
78,116,194,0.1958762886597938,7.443298969072165,33.51206218930888,0.172742588604685,1007.2131123039052,2,3.0,4.0,4.0,10.0,2.857142857142857,-3.5241,1.8151,1537.52682669,1539.572748,-2.04592131000004,0.0005044
79,115,194,0.1855670103092783,6.680412371134021,33.51206218930888,0.172742588604685,1033.584194087285,0,3.0,3.0,4.0,11.0,2.357142857142857,-3.3222,1.5157,1534.14453469,1536.2422336,-2.097698909999963,0.0021146
80,114,194,0.1752577319587628,5.958762886597938,33.51206218930888,0.172742588604685,1060.297591829146,2,3.0,2.0,4.0,12.0,1.7142857142857142,-3.4862,1.1033,1533.39527214,1535.4318956,-2.0366234599998734,0.0028906
81,113,194,0.1649484536082474,5.278350515463917,33.51206218930888,0.172742588604685,1087.353331996133,0,3.0,1.0,4.0,13.0,0.9285714285714286,-2.2424,0.5978,1527.79522504,1529.4030934,-1.607868359999884,0.013968
82,112,194,0.1546391752577319,4.639175257731959,33.51206218930888,0.172742588604685,1114.7514405091415,2,4.0,0.0,4.0,14.0,0.0,-2.3966,0.7396,1524.82125527,1525.8911114,-1.069856130000062,0.0174406
83,111,194,0.1443298969072164,4.041237113402062,33.51206218930888,0.172742588604685,1142.4919427611055,0,4.0,1.0,4.0,15.0,0.9375,-0.9231,1.63,1517.00302203,1516.923927,0.0790950299999622,0.0052574
84,110,194,0.134020618556701,3.484536082474227,33.51206218930888,0.172742588604685,1170.5748636339963,2,4.0,2.0,4.0,16.0,1.7777777777777777,-0.1258,2.797,1511.80477607,1511.1231718,0.6816042699999798,0.0129204
85,109,194,0.1237113402061855,2.9690721649484537,33.51206218930888,0.172742588604685,1199.0002275150762,0,4.0,3.0,4.0,17.0,2.55,0.4961,4.0293,1501.76793627,1500.0526976,1.7152386699999624,0.0234934
86,108,194,0.1134020618556701,2.4948453608247423,33.51206218930888,0.172742588604685,1227.7680583124516,2,4.0,4.0,4.0,18.0,3.272727272727273,-0.5296,5.3552,1494.34583454,1492.8292434,1.516591139999946,0.0166646
76,119,195,0.2205128205128205,9.482051282051282,33.62712520483358,0.1724467959222235,953.8616583546108,1,3.0,6.0,4.0,7.0,3.230769230769231,-4.7323,2.2506,1542.1443688,1543.9602555,-1.8158866999999643,0.055887
77,118,195,0.2102564102564102,8.62051282051282,33.62712520483358,0.1724467959222235,979.5042060249956,1,3.0,5.0,4.0,8.0,3.076923076923077,-4.7856,2.0693,1543.07876117,1545.35862,-2.2798588299999665,0.001326
78,117,195,0.2,7.8,33.62712520483358,0.1724467959222235,1005.4884289429276,1,3.0,4.0,4.0,9.0,2.769230769230769,-4.1016,1.6801,1543.21404834,1545.677835,-2.463786659999869,0.000507
79,116,195,0.1897435897435897,7.02051282051282,33.62712520483358,0.1724467959222235,1031.814354676006,1,3.0,3.0,4.0,10.0,2.3076923076923075,-3.8785,1.4597,1541.95080392,1544.668671,-2.7178670799999054,0.0011115
80,115,195,0.1794871794871795,6.282051282051282,33.62712520483358,0.1724467959222235,1058.4820102089568,1,3.0,2.0,4.0,11.0,1.6923076923076923,-3.942,1.0536,1539.85862314,1542.33261,-2.473986859999968,0.0231465
81,114,195,0.1692307692307692,5.584615384615384,33.62712520483358,0.1724467959222235,1085.4914219631034,1,3.0,1.0,4.0,12.0,0.9230769230769232,-2.6637,0.1693,1536.39755287,1538.6922135,-2.294660629999953,0.0111345
82,113,195,0.1589743589743589,4.9282051282051285,33.62712520483358,0.1724467959222235,1112.842615814957,1,4.0,0.0,4.0,13.0,0.0,-2.7594,0.3054,1532.07808809,1533.4926165,-1.4145284100000026,0.0050895
83,112,195,0.1487179487179487,4.312820512820513,33.62712520483358,0.1724467959222235,1140.5356171139704,1,4.0,1.0,4.0,14.0,0.9333333333333332,-1.4725,1.2753,1526.4190258,1526.9977905,-0.5787646999999652,0.0052845
84,111,195,0.1384615384615384,3.7384615384615385,33.62712520483358,0.1724467959222235,1168.570450699508,1,4.0,2.0,4.0,15.0,1.7647058823529411,-0.4538,2.4857,1519.87243776,1519.3065225,0.5659152599998833,0.006045
85,110,195,0.1282051282051282,3.2051282051282053,33.62712520483358,0.1724467959222235,1196.9471409170733,1,4.0,3.0,4.0,16.0,2.526315789473684,0.3032,3.6462,1512.01523909,1510.877823,1.137416089999988,0.0095745
86,109,195,0.1179487179487179,2.712820512820513,33.62712520483358,0.1724467959222235,1225.6657116338347,1,4.0,4.0,4.0,17.0,3.238095238095238,0.7332,4.9436,1503.24166642,1501.5748995,1.6667669200001,0.0516945
76,120,196,0.2244897959183673,9.877551020408164,33.74199169845321,0.1721530188696593,952.2366779364658,2,3.0,6.0,4.0,6.0,3.0,-5.0786,2.0804,1548.83802475,1550.7970996,-1.959074849999979,0.0400624
77,119,196,0.2142857142857142,9.0,33.74199169845321,0.1721530188696593,977.8355414546776,0,3.0,5.0,4.0,7.0,2.9166666666666665,-4.7394,1.781,1548.43357965,1551.1731452,-2.739565549999952,0.038416
78,118,196,0.2040816326530612,8.16326530612245,33.74199169845321,0.1721530188696593,1003.7754981490408,2,3.0,4.0,4.0,8.0,2.6666666666666665,-4.8736,1.5444,1550.67053509,1553.5998212,-2.929286110000021,0.0005096
79,117,196,0.1938775510204081,7.36734693877551,33.74199169845321,0.1721530188696593,1030.0565755401913,0,3.0,3.0,4.0,9.0,2.25,-4.5125,1.3247,1548.06630535,1551.3116388,-3.245333450000089,0.0029596
80,116,196,0.1836734693877551,6.612244897959184,33.74199169845321,0.1721530188696593,1056.6788005668843,2,3.0,2.0,4.0,10.0,1.6666666666666667,-4.5259,1.042,1548.09538803,1551.21652,-3.121131969999851,0.00294
81,115,196,0.173469387755102,5.8979591836734695,33.74199169845321,0.1721530188696593,1083.6421996054323,0,3.0,1.0,4.0,11.0,0.9166666666666666,-3.2843,0.1707,1543.29093537,1546.10484,-2.813904630000025,0.0121128
82,114,196,0.1632653061224489,5.224489795918367,33.74199169845321,0.1721530188696593,1110.9467984882642,2,4.0,0.0,4.0,12.0,0.0,-3.3453,0.0115,1541.11258356,1543.1741304,-2.061546839999892,0.0077028
83,113,196,0.1530612244897959,4.591836734693878,33.74199169845321,0.1721530188696593,1138.5926225216476,0,4.0,1.0,4.0,13.0,0.9285714285714286,-1.7684,0.7396,1534.10748237,1535.0525764,-0.9450940299998364,0.0244216
84,112,196,0.1428571428571428,4.0,33.74199169845321,0.1721530188696593,1166.579696502631,2,4.0,2.0,4.0,14.0,1.75,-0.944,2.1062,1529.7221217,1529.729922,-0.007800300000099,0.00539
85,111,196,0.1326530612244898,3.4489795918367347,33.74199169845321,0.1721530188696593,1194.9080447352435,0,4.0,3.0,4.0,15.0,2.5,0.0807,3.2604,1520.51595731,1519.3920196,1.1239377100000638,0.0302428
86,110,196,0.1224489795918367,2.938775510204082,33.74199169845321,0.1721530188696593,1223.5776910459936,2,4.0,4.0,4.0,16.0,3.2,0.5162,4.5253,1513.92400243,1512.721336,1.2026664299999084,0.0140532
77,120,197,0.2182741116751269,9.385786802030458,33.856663005926926,0.171861233532624,976.178189902542,1,3.0,5.0,4.0,6.0,2.727272727272727,-5.4734,1.7972,1555.1674057,1558.0730591,-2.905653399999892,0.0201137
78,119,197,0.2081218274111675,8.532994923857869,33.856663005926926,0.171861233532624,1002.074180484336,1,3.0,4.0,4.0,7.0,2.5454545454545454,-5.3408,1.6217,1556.06650619,1559.4463658,-3.3798596100000395,0.0005319
79,118,197,0.1979695431472081,7.720812182741117,33.856663005926926,0.171861233532624,1028.3107135911366,1,3.0,3.0,4.0,8.0,2.1818181818181817,-5.2378,1.2474,1555.56488794,1559.3839956,-3.819107659999872,0.0005516
80,117,197,0.1878172588832487,6.949238578680203,33.856663005926926,0.171861233532624,1054.88781611604,1,3.0,2.0,4.0,9.0,1.6363636363636365,-5.1851,0.9247,1554.25388919,1558.0021194,-3.7482302099999742,0.0032111
81,116,197,0.1776649746192893,6.218274111675127,33.856663005926926,0.171861233532624,1081.8055143906531,1,3.0,1.0,4.0,10.0,0.9090909090909092,-3.8776,0.2087,1551.57156458,1555.0337825,-3.46221791999983,0.0135733
82,115,197,0.1675126903553299,5.527918781725888,33.856663005926926,0.171861233532624,1109.063834203621,1,4.0,0.0,4.0,11.0,0.0,-3.9344,0.0486,1548.05065567,1550.6425934,-2.591937729999927,0.0048068
83,114,197,0.1573604060913705,4.878172588832487,33.856663005926926,0.171861233532624,1136.662800818318,1,4.0,1.0,4.0,12.0,0.9230769230769232,-2.2255,0.3171,1543.18745343,1544.8020556,-1.6146021699998985,0.0083331
84,113,197,0.1472081218274111,4.269035532994923,33.856663005926926,0.171861233532624,1164.6024389897657,1,4.0,2.0,4.0,13.0,1.7333333333333334,-1.1648,1.4908,1537.45680051,1537.7255792,-0.2687786900000901,0.0098697
85,112,197,0.1370558375634517,3.700507614213198,33.856663005926926,0.171861233532624,1192.882772980798,1,4.0,3.0,4.0,14.0,2.4705882352941178,-0.3586,2.8514,1530.41257085,1529.9054278,0.5071430499999678,0.0079785
86,111,197,0.1269035532994923,3.172588832487309,33.856663005926926,0.171861233532624,1221.5038265775406,1,4.0,4.0,4.0,15.0,3.1578947368421053,0.4022,4.0442,1522.47231831,1521.257443,1.214875310000025,0.0161934
87,110,197,0.116751269035533,2.685279187817259,33.856663005926926,0.171861233532624,1250.465623104218,1,4.0,5.0,4.0,16.0,3.809523809523809,0.6785,5.3789,1513.24693195,1511.731508,1.515423950000013,0.0564405
78,120,198,0.2121212121212121,8.909090909090908,33.97114044720589,0.1715714164000298,1000.3843388623188,2,3.0,4.0,4.0,6.0,2.4,-6.1154,1.7078,1563.2249081,1567.0019376,-3.777029500000026,0.0020988
79,119,198,0.202020202020202,8.080808080808081,33.97114044720589,0.1715714164000298,1026.5766281531176,0,3.0,3.0,4.0,7.0,2.1,-5.9241,1.4407,1561.3850875,1565.896365,-4.511277500000006,0.0005346
80,118,198,0.1919191919191919,7.292929292929293,33.97114044720589,0.1715714164000298,1053.1089125448789,2,3.0,2.0,4.0,8.0,1.6,-5.6823,0.8654,1562.17890973,1566.4875336,-4.30862387000002,0.0004554
81,117,198,0.1818181818181818,6.545454545454546,33.97114044720589,0.1715714164000298,1079.9812183248057,0,3.0,1.0,4.0,9.0,0.9,-4.6139,0.1978,1558.15607879,1562.2796178,-4.123539010000059,0.0075438
82,116,198,0.1717171717171717,5.838383838383838,33.97114044720589,0.1715714164000298,1107.1935712380528,2,4.0,0.0,4.0,10.0,0.0,-4.6461,0.0894,1556.7594299,1560.035961,-3.2765311000000565,0.0087516
83,115,198,0.1616161616161616,5.171717171717172,33.97114044720589,0.1715714164000298,1134.7459965053945,0,4.0,1.0,4.0,11.0,0.9166666666666666,-2.7884,0.3051,1550.55316812,1552.5600354,-2.0068672800000518,0.0275616
84,114,198,0.1515151515151515,4.545454545454546,33.97114044720589,0.1715714164000298,1162.6385188401046,2,4.0,2.0,4.0,12.0,1.7142857142857142,-1.5473,0.9285,1546.9664686,1547.8770978,-0.910629199999903,0.017424
85,113,198,0.1414141414141414,3.95959595959596,33.97114044720589,0.1715714164000298,1190.8711624641032,0,4.0,3.0,4.0,13.0,2.4375,-0.5674,2.1859,1538.57636674,1538.3302308,0.246135939999931,0.0049104
86,112,198,0.1313131313131313,3.414141414141414,33.97114044720589,0.1715714164000298,1219.4439511234034,2,4.0,4.0,4.0,14.0,3.111111111111111,0.0168,3.5864,1532.80002584,1532.069451,0.7305748399999175,0.0134244
87,111,198,0.1212121212121212,2.909090909090909,33.97114044720589,0.1715714164000298,1248.3569081028973,0,4.0,5.0,4.0,15.0,3.75,0.6288,4.8274,1522.22568435,1520.4790854,1.7465989499999068,0.0311256
77,122,199,0.2261306532663316,10.175879396984923,34.08542532669918,0.1712835443552723,972.8968939180908,1,3.0,5.0,4.0,4.0,2.2222222222222223,-5.902,1.0619,1566.68780117,1570.3501134,-3.6623122299999977,0.0410537
78,121,199,0.2160804020100502,9.29145728643216,34.08542532669918,0.1712835443552723,998.7058384966156,1,3.0,4.0,4.0,5.0,2.2222222222222223,-6.2534,1.3845,1568.33738564,1572.5579189,-4.220533259999911,0.0021691
79,120,199,0.2060301507537688,8.447236180904522,34.08542532669918,0.1712835443552723,1024.854180910754,1,3.0,3.0,4.0,6.0,2.0,-6.7311,1.564,1568.58414869,1573.4806421,-4.896493410000176,0.0005373
80,119,199,0.1959798994974874,7.64321608040201,34.08542532669918,0.1712835443552723,1051.3419479632043,1,3.0,2.0,4.0,7.0,1.5555555555555556,-6.5235,1.0979,1568.0406877,1573.1506006,-5.109912899999927,0.0005373
81,118,199,0.185929648241206,6.879396984924624,34.08542532669918,0.1712835443552723,1078.1691658970633,1,3.0,1.0,4.0,8.0,0.8888888888888888,-5.475,0.2042,1566.12355863,1570.8815827,-4.758024070000147,0.0279396
82,117,199,0.1758793969849246,6.155778894472362,34.08542532669918,0.1712835443552723,1105.33586041429,1,4.0,0.0,4.0,9.0,0.0,-5.3232,0.0485,1563.38724607,1567.2715834,-3.884337330000108,0.0068257
83,116,199,0.1658291457286432,5.472361809045226,34.08542532669918,0.1712835443552723,1132.8420566933414,1,4.0,1.0,4.0,10.0,0.9090909090909092,-3.349,0.3634,1559.30604876,1562.0551168,-2.749068039999884,0.0106067
84,115,199,0.1557788944723618,4.8291457286432165,34.08542532669918,0.1712835443552723,1160.6877794060258,1,4.0,2.0,4.0,11.0,1.6923076923076923,-2.0181,0.8958,1554.37705592,1555.7139818,-1.3369258800000807,0.0054327
85,114,199,0.1457286432160804,4.226130653266332,34.08542532669918,0.1712835443552723,1188.8730527336224,1,4.0,3.0,4.0,12.0,2.4,-0.8376,1.5466,1548.13163546,1548.5161717,-0.3845362399999885,0.0053929
86,113,199,0.135678391959799,3.663316582914573,34.08542532669918,0.1712835443552723,1217.3979003823024,1,4.0,4.0,4.0,13.0,3.0588235294117645,-0.1516,2.8842,1541.01011214,1540.4703032,0.5398089400000572,0.0073033
87,112,199,0.1256281407035175,3.14070351758794,34.08542532669918,0.1712835443552723,1246.2623455978887,1,4.0,5.0,4.0,14.0,3.684210526315789,0.3493,4.2882,1532.60033384,1531.3567201,1.2436137400000007,0.013731
78,122,200,0.22,9.68,34.19951893353393,0.1709975946676697,997.0385468510584,2,3.0,4.0,4.0,4.0,2.0,-6.6817,1.0905,1575.20555477,1579.83972,-4.634165230000008,0.02012
79,121,200,0.21,8.82,34.19951893353393,0.1709975946676697,1023.143235857785,0,3.0,3.0,4.0,5.0,1.875,-6.968,1.2916,1574.11686328,1579.6983,-5.581436720000056,0.02672
80,120,200,0.2,8.0,34.19951893353393,0.1709975946676697,1049.586782849619,2,3.0,2.0,4.0,6.0,1.5,-7.4317,1.249,1575.66218833,1581.17912,-5.516931670000076,0.00054
81,119,200,0.19,7.22,34.19951893353393,0.1709975946676697,1076.3692140258458,0,3.0,1.0,4.0,7.0,0.875,-6.2774,0.3993,1572.40738843,1577.94074,-5.5333515699999225,0.00576
82,118,200,0.18,6.48,34.19951893353393,0.1709975946676697,1103.4905550455162,2,4.0,0.0,4.0,8.0,0.0,-6.0886,0.0192,1571.77890475,1576.36202,-4.583115249999992,0.01
83,117,200,0.17,5.78,34.19951893353393,0.1709975946676697,1130.9508310450524,0,4.0,1.0,4.0,9.0,0.9,-4.0612,0.3551,1566.35758077,1569.69938,-3.341799230000106,0.0227
84,116,200,0.16,5.12,34.19951893353393,0.1709975946676697,1158.7500666550748,2,4.0,2.0,4.0,10.0,1.6666666666666667,-2.6743,0.9343,1563.55570402,1565.48814,-1.9324359800000368,0.00758
85,115,200,0.15,4.5,34.19951893353393,0.1709975946676697,1186.888286016493,0,4.0,3.0,4.0,11.0,2.357142857142857,-1.3112,1.4712,1555.96745185,1556.75202,-0.7845681499998136,0.02446
86,114,200,0.14,3.92,34.19951893353393,0.1709975946676697,1215.365512795902,2,4.0,4.0,4.0,12.0,3.0,-0.4342,2.1956,1550.99258615,1550.98222,0.0103661499999816,0.0058
87,113,200,0.13,3.38,34.19951893353393,0.1709975946676697,1244.1817702003164,0,4.0,5.0,4.0,13.0,3.611111111111111,0.217,3.5273,1541.23701164,1540.06584,1.1711716400000114,0.03052
78,123,201,0.2238805970149253,10.07462686567164,34.3134225418098,0.1707135449841283,995.3823335910884,1,3.0,4.0,4.0,3.0,1.7142857142857142,-7.2814,0.8044,1580.04201473,1585.0525737,-5.010558970000147,0.0501093
79,122,201,0.2139303482587064,9.199004975124378,34.3134225418098,0.1707135449841283,1021.4436592472036,1,3.0,3.0,4.0,4.0,1.7142857142857142,-7.4883,1.03,1581.02427168,1586.9302152,-5.905943519999937,0.003216
80,121,201,0.2039800995024875,8.36318407960199,34.3134225418098,0.1707135449841283,1047.8432800003714,1,3.0,2.0,4.0,5.0,1.4285714285714286,-7.7814,1.0411,1581.23507526,1587.4097007,-6.17462544,0.0007236
81,120,201,0.1940298507462686,7.567164179104478,34.3134225418098,0.1707135449841283,1074.5812220063565,1,3.0,1.0,4.0,6.0,0.8571428571428571,-7.151,0.5378,1580.06995729,1586.1456117,-6.07565440999997,0.0141906
82,119,201,0.1840796019900497,6.810945273631841,34.3134225418098,0.1707135449841283,1101.6575108815866,1,4.0,0.0,4.0,7.0,0.0,-6.7695,0.1238,1578.10466149,1583.4535182,-5.348856710000064,0.0137484
83,118,201,0.1741293532338308,6.09452736318408,34.3134225418098,0.1707135449841283,1129.0721717207296,1,4.0,1.0,4.0,8.0,0.8888888888888888,-4.8969,0.358,1574.79198792,1578.8291313,-4.037143379999861,0.0121806
84,117,201,0.1641791044776119,5.417910447761194,34.3134225418098,0.1707135449841283,1156.8252291134906,1,4.0,2.0,4.0,9.0,1.6363636363636365,-3.2948,0.925,1570.65076886,1573.1389419,-2.4881730399999924,0.0049446
85,116,201,0.154228855721393,4.781094527363184,34.3134225418098,0.1707135449841283,1184.9167071606787,1,4.0,3.0,4.0,10.0,2.3076923076923075,-1.9025,1.4913,1565.19037994,1566.6248736,-1.4344936600000435,0.0081807
86,115,201,0.1442786069651741,4.1840796019900495,34.3134225418098,0.1707135449841283,1213.346629489574,1,4.0,4.0,4.0,11.0,2.933333333333333,-0.7965,2.0519,1558.87339253,1559.1604974,-0.2871048699998937,0.0101304
87,114,201,0.1343283582089552,3.626865671641791,34.3134225418098,0.1707135449841283,1242.115019268643,1,4.0,5.0,4.0,12.0,3.5294117647058822,-0.0088,2.7834,1551.26514846,1550.6821767,0.5829717600001914,0.0090852
88,113,201,0.1243781094527363,3.109452736318408,34.3134225418098,0.1707135449841283,1271.2218992216283,1,4.0,6.0,4.0,13.0,4.105263157894737,0.4139,4.1569,1542.77252738,1541.5515708,1.2209565799998927,0.020301
78,124,202,0.2277227722772277,10.475247524752476,34.42713741084797,0.1704313733210296,993.737070536451,2,3.0,4.0,4.0,2.0,1.3333333333333333,-8.0526,0.5352,1586.62751964,1592.0753018,-5.447782160000088,0.025149
79,123,202,0.2178217821782178,9.584158415841584,34.42713741084797,0.1704313733210296,1019.7553195427104,0,3.0,3.0,4.0,3.0,1.5,-8.0949,0.7692,1586.27703654,1592.95382,-6.676783460000024,0.0232906
80,122,202,0.2079207920792079,8.732673267326733,34.42713741084797,0.1704313733210296,1046.1113044795532,2,3.0,2.0,4.0,4.0,1.3333333333333333,-8.3082,0.8282,1588.56098321,1595.163801,-6.602817790000017,0.000707
81,121,202,0.198019801980198,7.920792079207921,34.42713741084797,0.1704313733210296,1072.8050514595116,0,3.0,1.0,4.0,5.0,0.8333333333333334,-7.7026,0.4554,1586.06099162,1593.0165612,-6.955569579999974,0.0018382
82,120,202,0.1881188118811881,7.148514851485149,34.42713741084797,0.1704313733210296,1099.8365860566726,2,4.0,0.0,4.0,6.0,0.0,-7.6642,0.2764,1586.18749907,1592.194401,-6.006901929999913,0.0037976
