Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
14,22,36,0.685936589539051,291.8696664378047,292.05072021484375,292.55560302734375,0.5048835873603821,0.18105300217866893
15,21,36,0.11625011770054698,299.1280430951901,299.0832824707031,299.2442932128906,0.1610088050365448,-0.04475868733599782
16,20,36,-0.44248987950384616,308.78147913731635,308.71405029296875,308.3389892578125,-0.3750399947166443,-0.06744988478720187
17,19,36,-0.7621897318959237,306.68690286666157,306.78955078125,305.9247131347656,-0.8648592233657837,0.10266949146986004
18,18,36,0.08405093277338892,306.84935971175787,306.71673583984375,306.93341064453125,0.21665440499782562,-0.1326034722244367
19,17,36,-0.8888267141580581,292.99691997587684,293.1200256347656,292.10809326171875,-1.0119388103485107,0.1231120961904526
20,16,36,-0.7553563693165779,281.39616447478534,281.3716735839844,280.64080810546875,-0.7308763861656189,-0.024479983150959006
12,25,37,-1.396303945183754,261.1848171287775,261.03912353515625,259.78851318359375,-1.250625491142273,-0.14567845404148105
13,24,37,-0.1346256178431213,278.603833381515,278.65869140625,278.4692077636719,-0.18949200212955475,0.05486638428643345
14,23,37,0.6977536478638648,294.49014308065176,294.2574157714844,295.1878967285156,0.9304779171943665,-0.2327242693305016
15,22,37,0.315999248623848,305.5626018255949,305.8995666503906,305.87860107421875,-0.02097569964826107,0.33697494827210905
16,21,37,0.2786337653151713,313.2036660393723,313.01763916015625,313.4822998046875,0.46465688943862915,-0.18602312412345784
17,20,37,-0.39017428278923033,317.106177700758,317.1004333496094,316.71600341796875,-0.38441920280456543,-0.0057550799846649014
18,19,37,0.1780379222612828,315.5566727710981,315.50421142578125,315.7347106933594,0.230497807264328,-0.052459885003045215
19,18,37,0.08358324600383639,308.60382520126177,308.5743713378906,308.6874084472656,0.11302399635314941,-0.029440750349313025
20,17,37,-0.5192359372973442,296.06232675760987,296.1278991699219,295.5430908203125,-0.5847979187965393,0.06556198149919512
14,24,38,0.8558313390612602,299.70337276250126,299.9275207519531,300.5592041015625,0.6316714286804199,0.22415991038084027
