Z,N,A,I,I2A,A23,Am13,Ec,Npair,Zm,vp,Nm,vn,Casten,Esh,Edef,Eth,Eexp,residual,uncertainty
84,105,189,0.1111111111111111,2.3333333333333335,32.93375139020674,0.17425265285823677,1180.8076804046486,1,4.0,2.0,4.0,21.0,1.826086956521739,0.7384,3.4889,1461.1897,1461.1839669,0.0057330999998157495,0.0220563
74,116,190,0.22105263157894736,9.284210526315789,33.0498176243004,0.17394640854894952,911.4592739933968,2,3.0,8.0,4.0,10.0,4.444444444444445,-4.3659,5.2467,1510.7343,1510.025589,0.7087109999999939,0.035397
75,115,190,0.21052631578947367,8.421052631578947,33.0498176243004,0.17394640854894952,936.6356044379403,0,3.0,7.0,4.0,11.0,4.277777777777778,-4.1741,4.8346,1510.8707,1510.457421,0.41327899999987494,0.004864
76,114,190,0.2,7.6,33.0498176243004,0.17394640854894952,962.1565239064386,2,3.0,6.0,4.0,12.0,4.0,-3.9697,4.2878,1513.0841,1512.799893,0.28420699999992394,0.000646
77,113,190,0.18947368421052632,6.821052631578947,33.0498176243004,0.17394640854894952,988.0220614448712,0,3.0,5.0,4.0,13.0,3.611111111111111,-2.7766,3.793,1510.1425,1510.063323,0.07917699999984507,0.001368
78,112,190,0.17894736842105263,6.08421052631579,33.0498176243004,0.17394640854894952,1014.2322454690968,2,3.0,4.0,4.0,14.0,3.111111111111111,-2.1105,3.4371,1509.6335,1509.833879,-0.20037900000011177,0.000665
79,111,190,0.16842105263157894,5.389473684210526,33.0498176243004,0.17394640854894952,1040.7871037864454,0,3.0,3.0,4.0,15.0,2.5,-1.4392,2.9443,1504.4788,1504.578555,-0.09975499999995918,0.003439
80,110,190,0.15789473684210525,4.7368421052631575,33.0498176243004,0.17394640854894952,1067.6866636163043,2,3.0,2.0,4.0,16.0,1.7777777777777777,-1.7393,2.6387,1502.1298,1502.333306,-0.20350600000006125,0.015903
81,109,190,0.14736842105263157,4.126315789473685,33.0498176243004,0.17394640854894952,1094.930951609759,0,3.0,1.0,4.0,17.0,0.9444444444444444,-0.6664,1.827,1494.6239,1494.546555,0.07734500000015032,0.007258
82,108,190,0.1368421052631579,3.557894736842105,33.0498176243004,0.17394640854894952,1122.5199938683454,2,4.0,0.0,4.0,18.0,0.0,-0.57,1.4976,1489.8792,1489.814586,0.06461400000011963,0.012521
83,107,190,0.12631578947368421,3.031578947368421,33.0498176243004,0.17394640854894952,1150.4538159619572,0,4.0,1.0,4.0,19.0,0.95,0.2886,2.3203,1479.6396,1479.211541,0.4280590000000757,0.020976
84,106,190,0.11578947368421053,2.5473684210526315,33.0498176243004,0.17394640854894952,1178.7324429459643,2,4.0,2.0,4.0,20.0,1.8181818181818181,0.4346,3.6113,1472.3207,1472.395994,-0.07529399999998532,0.013167
74,117,191,0.225130890052356,9.680628272251308,33.16568041084109,0.17364230581592197,909.8658104745068,1,3.0,8.0,4.0,9.0,4.235294117647059,-4.1796,4.4916,1515.4659,1514.9042569,0.5616430999998556,0.0419245
75,116,191,0.21465968586387435,8.801047120418849,33.16568041084109,0.17364230581592197,934.9981262655737,1,3.0,7.0,4.0,10.0,4.117647058823529,-4.6359,4.4872,1517.8163,1517.2961308,0.5201692000000548,0.0102567
76,115,191,0.20418848167539266,7.963350785340314,33.16568041084109,0.17364230581592197,960.4744286510031,1,3.0,6.0,4.0,11.0,3.8823529411764706,-4.4591,3.9773,1518.9532,1518.5586217,0.394578299999921,0.0006685
77,114,191,0.193717277486911,7.167539267015707,33.16568041084109,0.17364230581592197,986.294746625995,1,3.0,5.0,4.0,12.0,3.5294117647058822,-3.2642,3.2048,1517.9893,1518.0898504,-0.10055039999997462,0.0013179
78,113,191,0.18324607329842932,6.4136125654450264,33.16568041084109,0.17364230581592197,1012.4591085567298,1,3.0,4.0,4.0,13.0,3.0588235294117645,-2.4369,2.7902,1516.2468,1516.2970289,-0.050228900000092835,0.0041256
79,112,191,0.17277486910994763,5.701570680628272,33.16568041084109,0.17364230581592197,1038.9675422019232,1,3.0,3.0,4.0,14.0,2.4705882352941178,-1.9478,2.4863,1513.2007,1513.6142429,-0.4135428999998112,0.0049278
80,111,191,0.16230366492146597,5.031413612565445,33.16568041084109,0.17364230581592197,1065.8200747333758,1,3.0,2.0,4.0,15.0,1.7647058823529411,-2.1189,2.3054,1509.6379,1509.6258382,0.012061799999855793,0.0222897
81,110,191,0.1518324607329843,4.403141361256544,33.16568041084109,0.17364230581592197,1093.0167327555807,1,3.0,1.0,4.0,16.0,0.9411764705882353,-0.8309,1.624,1504.2322,1504.5345995,-0.3023995000000923,0.0073535
82,109,191,0.14136125654450263,3.816753926701571,33.16568041084109,0.17364230581592197,1120.5575423244416,1,4.0,0.0,4.0,17.0,0.0,-0.8351,1.3732,1498.173,1497.7605362,0.41246380000006866,0.0066086
83,108,191,0.13089005235602094,3.2722513089005236,33.16568041084109,0.17364230581592197,1148.442528965149,1,4.0,1.0,4.0,18.0,0.9473684210526315,-0.0177,2.2587,1490.0265,1489.9263083,0.10019169999986843,0.0074872
84,107,191,0.12041884816753927,2.769633507853403,33.16568041084109,0.17364230581592197,1176.6717176892696,1,4.0,2.0,4.0,19.0,1.8095238095238095,0.4083,3.5212,1481.2257,1480.9733361,0.25236389999986386,0.0071052
85,106,191,0.1099476439790576,2.3089005235602094,33.16568041084109,0.17364230581592197,1205.2451330110857,1,4.0,3.0,4.0,20.0,2.608695652173913,0.6705,4.6963,1471.217,1471.2583503,-0.041350299999976414,0.0161013
75,117,192,0.21875,9.1875,33.28134116883046,0.1733403185876587,933.3720392860466,0,3.0,7.0,4.0,9.0,3.9375,-4.3942,3.819,1523.1179,1522.6058688,0.5120311999999103,0.0707904
76,116,192,0.20833333333333334,8.333333333333334,33.28134116883046,0.1733403185876587,958.8040349692147,2,3.0,6.0,4.0,10.0,3.75,-4.957,3.6823,1526.4534,1526.116992,0.3364080000001195,0.0023232
77,115,192,0.19791666666666666,7.520833333333333,33.28134116883046,0.1733403185876587,984.5794479527559,0,3.0,5.0,4.0,11.0,3.4375,-3.7856,2.9092,1524.3691,1524.2879808,0.08111919999987549,0.0013056
78,114,192,0.1875,6.75,33.28134116883046,0.1733403185876587,1010.6983065535183,2,3.0,4.0,4.0,12.0,3.0,-2.911,2.193,1524.5815,1524.9585216,-0.3770216000000346,0.0025728
79,113,192,0.17708333333333334,6.020833333333333,33.28134116883046,0.1733403185876587,1037.160638481941,0,3.0,3.0,4.0,13.0,2.4375,-2.3613,2.0376,1520.4883,1520.6598336,-0.1715335999999752,0.0158208
80,112,192,0.16666666666666666,5.333333333333333,33.28134116883046,0.1733403185876587,1063.9664708625696,2,3.0,2.0,4.0,14.0,1.75,-2.6339,1.9388,1518.9305,1519.1167872,-0.18628720000015164,0.0155328
81,111,192,0.15625,4.6875,33.28134116883046,0.1733403185876587,1091.1158302536285,0,3.0,1.0,4.0,15.0,0.9375,-1.3022,1.4121,1512.3271,1512.1952064,0.13189360000001216,0.03168
82,110,192,0.14583333333333334,4.083333333333333,33.28134116883046,0.1733403185876587,1118.6087426657061,2,4.0,0.0,4.0,16.0,0.0,-1.3461,1.2985,1508.3839,1508.0924544,0.29144560000008823,0.0057216
83,109,192,0.13541666666666666,3.5208333333333335,33.28134116883046,0.1733403185876587,1146.445233579602,0,4.0,1.0,4.0,17.0,0.9444444444444444,-0.1124,2.0424,1498.6871,1498.2928128,0.39428720000000794,0.0301056
84,108,192,0.125,3.0,33.28134116883046,0.1733403185876587,1174.6253279633843,2,4.0,2.0,4.0,18.0,1.8,0.1888,3.3909,1492.0211,1492.0424064,-0.021306399999957648,0.0106368
85,107,192,0.11458333333333333,2.5208333333333335,33.28134116883046,0.1733403185876587,1203.149050288701,0,4.0,3.0,4.0,19.0,2.590909090909091,0.7519,4.5627,1480.5352,1480.2678336,0.2673664000001281,0.0278784
75,118,193,0.22279792746113988,9.580310880829016,33.39680130004011,0.17304042124373117,931.7572055430446,1,3.0,7.0,4.0,8.0,3.7333333333333334,-4.52,3.2115,1529.5599,1529.3199954,0.23990460000004532,0.0391211
76,117,193,0.21243523316062177,8.709844559585493,33.39680130004011,0.17304042124373117,957.1452011458027,1,3.0,6.0,4.0,9.0,3.6,-4.8391,3.1584,1531.9138,1531.7004188,0.21338119999995797,0.002316
77,116,193,0.20207253886010362,7.880829015544041,33.39680130004011,0.17304042124373117,982.8760199001687,1,3.0,5.0,4.0,10.0,3.3333333333333335,-4.2142,2.6738,1531.96,1532.0599778,-0.09997780000003331,0.0013317
78,115,193,0.19170984455958548,7.0932642487046635,33.39680130004011,0.17304042124373117,1008.9496900739994,1,3.0,4.0,4.0,11.0,2.933333333333333,-3.4109,1.9562,1531.0002,1531.2209875,-0.22078750000014224,0.001351
79,114,193,0.18134715025906736,6.347150259067358,33.39680130004011,0.17304042124373117,1035.3662393297923,1,3.0,3.0,4.0,12.0,2.4,-2.8638,1.6154,1529.0341,1529.3638064,-0.32970639999984996,0.0086657
80,113,193,0.17098445595854922,5.642487046632124,33.39680130004011,0.17304042124373117,1062.1256947451643,1,3.0,2.0,4.0,13.0,1.7333333333333334,-3.062,1.5009,1526.2374,1526.238789,-0.001389000000017404,0.0154979
81,112,193,0.16062176165803108,4.979274611398964,33.39680130004011,0.17304042124373117,1089.2280828323912,1,3.0,1.0,4.0,14.0,0.9333333333333333,-1.9125,1.1093,1521.7133,1521.8714885,-0.15818850000005114,0.0067164
82,111,193,0.15025906735751296,4.357512953367876,33.39680130004011,0.17304042124373117,1116.6734295570602,1,4.0,0.0,4.0,15.0,0.0,-1.8203,1.0623,1516.4736,1515.8411842,0.6324157999999898,0.0102869
83,110,193,0.13989637305699482,3.77720207253886,33.39680130004011,0.17304042124373117,1144.461760355887,1,4.0,1.0,4.0,16.0,0.9411764705882353,-0.5225,1.8853,1508.8655,1508.7141574,0.15134260000013455,0.0075849
84,109,193,0.12953367875647667,3.238341968911917,33.39680130004011,0.17304042124373117,1172.5931001537415,1,4.0,2.0,4.0,17.0,1.7894736842105263,0.0733,3.0936,1500.6321,1500.372543,0.2595570000000862,0.0145329
85,108,193,0.11917098445595854,2.7409326424870466,33.39680130004011,0.17304042124373117,1201.0674733799335,1,4.0,3.0,4.0,18.0,2.5714285714285716,0.587,4.3627,1491.3271,1491.3322107,-0.005110699999931967,0.0216353
86,107,193,0.10880829015544041,2.284974093264249,33.39680130004011,0.17304042124373117,1229.884903983791,1,4.0,4.0,4.0,19.0,3.3043478260869565,-0.292,5.5879,1481.3337,1481.439629,-0.10592900000006011,0.0251093
76,118,194,0.21649484536082475,9.092783505154639,33.51206218930888,0.172742588604685,955.4977879046727,2,3.0,6.0,4.0,8.0,3.4285714285714284,-4.9989,2.7074,1538.9991,1538.8125008,0.18659920000004604,0.0024056
77,117,194,0.20618556701030927,8.24742268041237,33.51206218930888,0.172742588604685,981.1843194479965,0,3.0,5.0,4.0,9.0,3.2142857142857144,-4.4036,2.3291,1538.0762,1538.126769,-0.05056899999999587,0.0013386
78,116,194,0.1958762886597938,7.443298969072165,33.51206218930888,0.172742588604685,1007.2131123039053,2,3.0,4.0,4.0,10.0,2.857142857142857,-3.5241,1.8151,1539.1687,1539.572748,-0.40404800000010255,0.0005044
79,115,194,0.18556701030927836,6.680412371134021,33.51206218930888,0.172742588604685,1033.5841940872847,0,3.0,3.0,4.0,11.0,2.357142857142857,-3.3222,1.5157,1536.0559,1536.2422336,-0.18633359999989807,0.0021146
80,114,194,0.17525773195876287,5.958762886597938,33.51206218930888,0.172742588604685,1060.2975918291459,2,3.0,2.0,4.0,12.0,1.7142857142857142,-3.4862,1.1033,1535.2872,1535.4318956,-0.14469559999997728,0.0028906
81,113,194,0.16494845360824742,5.278350515463917,33.51206218930888,0.172742588604685,1087.353331996133,0,3.0,1.0,4.0,13.0,0.9285714285714286,-2.2424,0.5978,1529.4144,1529.4030934,0.011306599999898026,0.013968
82,112,194,0.15463917525773196,4.639175257731959,33.51206218930888,0.172742588604685,1114.7514405091415,2,4.0,0.0,4.0,14.0,0.0,-2.3966,0.7396,1526.3083,1525.8911114,0.41718859999991764,0.0174406
83,111,194,0.14432989690721648,4.041237113402062,33.51206218930888,0.172742588604685,1142.4919427611057,0,4.0,1.0,4.0,15.0,0.9375,-0.9231,1.63,1517.3923,1516.923927,0.46837299999992865,0.0052574
84,110,194,0.13402061855670103,3.484536082474227,33.51206218930888,0.172742588604685,1170.5748636339965,2,4.0,2.0,4.0,16.0,1.7777777777777777,-0.1258,2.797,1511.1333,1511.1231718,0.010128200000053766,0.0129204
85,109,194,0.12371134020618557,2.9690721649484537,33.51206218930888,0.172742588604685,1199.0002275150762,0,4.0,3.0,4.0,17.0,2.55,0.4961,4.0293,1500.3621,1500.0526976,0.30940239999995356,0.0234934
86,108,194,0.1134020618556701,2.4948453608247423,33.51206218930888,0.172742588604685,1227.7680583124516,2,4.0,4.0,4.0,18.0,3.272727272727273,-0.5296,5.3552,1492.5576,1492.8292434,-0.2716433999999026,0.0166646
76,119,195,0.2205128205128205,9.482051282051282,33.62712520483358,0.17244679592222356,953.8616583546108,1,3.0,6.0,4.0,7.0,3.230769230769231,-4.7323,2.2506,1544.004,1543.9602555,0.04374450000000252,0.055887
77,118,195,0.21025641025641026,8.62051282051282,33.62712520483358,0.17244679592222356,979.5042060249957,1,3.0,5.0,4.0,8.0,3.076923076923077,-4.7856,2.0693,1545.3955,1545.35862,0.03688000000011016,0.001326
78,117,195,0.2,7.8,33.62712520483358,0.17244679592222356,1005.4884289429276,1,3.0,4.0,4.0,9.0,2.769230769230769,-4.1016,1.6801,1545.5059,1545.677835,-0.17193499999984851,0.000507
79,116,195,0.18974358974358974,7.02051282051282,33.62712520483358,0.17244679592222356,1031.814354676006,1,3.0,3.0,4.0,10.0,2.3076923076923075,-3.8785,1.4597,1544.3177,1544.668671,-0.35097099999984493,0.0011115
80,115,195,0.1794871794871795,6.282051282051282,33.62712520483358,0.17244679592222356,1058.4820102089568,1,3.0,2.0,4.0,11.0,1.6923076923076923,-3.942,1.0536,1542.348,1542.33261,0.015390000000024884,0.0231465
81,114,195,0.16923076923076924,5.584615384615384,33.62712520483358,0.17244679592222356,1085.4914219631034,1,3.0,1.0,4.0,12.0,0.9230769230769231,-2.6637,0.1693,1538.4602,1538.6922135,-0.23201349999999366,0.0111345
82,113,195,0.15897435897435896,4.9282051282051285,33.62712520483358,0.17244679592222356,1112.842615814957,1,4.0,0.0,4.0,13.0,0.0,-2.7594,0.3054,1534.0983,1533.4926165,0.6056835000001684,0.0050895
83,112,195,0.14871794871794872,4.312820512820513,33.62712520483358,0.17244679592222356,1140.5356171139704,1,4.0,1.0,4.0,14.0,0.9333333333333333,-1.4725,1.2753,1527.2352,1526.9977905,0.23740950000001249,0.0052845
84,111,195,0.13846153846153847,3.7384615384615385,33.62712520483358,0.17244679592222356,1168.570450699508,1,4.0,2.0,4.0,15.0,1.7647058823529411,-0.4538,2.4857,1519.6292,1519.3065225,0.32267750000005435,0.006045
85,110,195,0.1282051282051282,3.2051282051282053,33.62712520483358,0.17244679592222356,1196.9471409170733,1,4.0,3.0,4.0,16.0,2.526315789473684,0.3032,3.6462,1510.8307,1510.877823,-0.04712300000005598,0.0095745
86,109,195,0.11794871794871795,2.712820512820513,33.62712520483358,0.17244679592222356,1225.6657116338347,1,4.0,4.0,4.0,17.0,3.238095238095238,0.7332,4.9436,1501.5554,1501.5748995,-0.019499499999938052,0.0516945
76,120,196,0.22448979591836735,9.877551020408163,33.74199169845321,0.1721530188696593,952.2366779364658,2,3.0,6.0,4.0,6.0,3.0,-5.0786,2.0804,1550.8654,1550.7970996,0.06830039999999826,0.0400624
77,119,196,0.21428571428571427,9.0,33.74199169845321,0.1721530188696593,977.8355414546775,0,3.0,5.0,4.0,7.0,2.9166666666666665,-4.7394,1.781,1551.057,1551.1731452,-0.1161451999998917,0.038416
78,118,196,0.20408163265306123,8.16326530612245,33.74199169845321,0.1721530188696593,1003.7754981490407,2,3.0,4.0,4.0,8.0,2.6666666666666665,-4.8736,1.5444,1553.4332,1553.5998212,-0.16662120000000868,0.0005096
79,117,196,0.19387755102040816,7.36734693877551,33.74199169845321,0.1721530188696593,1030.0565755401913,0,3.0,3.0,4.0,9.0,2.25,-4.5125,1.3247,1551.1071,1551.3116388,-0.2045388000001367,0.0029596
80,116,196,0.1836734693877551,6.612244897959184,33.74199169845321,0.1721530188696593,1056.6788005668843,2,3.0,2.0,4.0,10.0,1.6666666666666667,-4.5259,1.042,1551.1146,1551.21652,-0.10191999999983636,0.00294
81,115,196,0.17346938775510204,5.8979591836734695,33.74199169845321,0.1721530188696593,1083.6421996054323,0,3.0,1.0,4.0,11.0,0.9166666666666666,-3.2843,0.1707,1546.0146,1546.10484,-0.09023999999999432,0.0121128
82,114,196,0.16326530612244897,5.224489795918367,33.74199169845321,0.1721530188696593,1110.9467984882642,2,4.0,0.0,4.0,12.0,0.0,-3.3453,0.0115,1543.7499,1543.1741304,0.5757696000000578,0.0077028
83,113,196,0.15306122448979592,4.591836734693878,33.74199169845321,0.1721530188696593,1138.5926225216476,0,4.0,1.0,4.0,13.0,0.9285714285714286,-1.7684,0.7396,1535.3788,1535.0525764,0.32622360000004846,0.0244216
84,112,196,0.14285714285714285,4.0,33.74199169845321,0.1721530188696593,1166.579696502631,2,4.0,2.0,4.0,14.0,1.75,-0.944,2.1062,1529.9104,1529.729922,0.1804779999999937,0.00539
85,111,196,0.1326530612244898,3.4489795918367347,33.74199169845321,0.1721530188696593,1194.9080447352435,0,4.0,3.0,4.0,15.0,2.5,0.0807,3.2604,1519.7103,1519.3920196,0.31828040000004876,0.0302428
86,110,196,0.12244897959183673,2.938775510204082,33.74199169845321,0.1721530188696593,1223.5776910459936,2,4.0,4.0,4.0,16.0,3.2,0.5162,4.5253,1512.4559,1512.721336,-0.2654360000001361,0.0140532
77,120,197,0.2182741116751269,9.385786802030458,33.856663005926926,0.17186123353262403,976.178189902542,1,3.0,5.0,4.0,6.0,2.727272727272727,-5.4734,1.7972,1558.1433,1558.0730591,0.07024090000004435,0.0201137
78,119,197,0.20812182741116753,8.532994923857869,33.856663005926926,0.17186123353262403,1002.0741804843361,1,3.0,4.0,4.0,7.0,2.5454545454545454,-5.3408,1.6217,1559.4694,1559.4463658,0.023034199999983684,0.0005319
79,118,197,0.19796954314720813,7.720812182741117,33.856663005926926,0.17186123353262403,1028.3107135911366,1,3.0,3.0,4.0,8.0,2.1818181818181817,-5.2378,1.2474,1559.1198,1559.3839956,-0.26419559999999365,0.0005516
80,117,197,0.18781725888324874,6.949238578680203,33.856663005926926,0.17186123353262403,1054.88781611604,1,3.0,2.0,4.0,9.0,1.6363636363636365,-5.1851,0.9247,1557.911,1558.0021194,-0.09111940000002505,0.0032111
81,116,197,0.17766497461928935,6.218274111675127,33.856663005926926,0.17186123353262403,1081.8055143906533,1,3.0,1.0,4.0,10.0,0.9090909090909091,-3.8776,0.2087,1554.8409,1555.0337825,-0.19288249999999607,0.0135733
82,115,197,0.16751269035532995,5.527918781725888,33.856663005926926,0.17186123353262403,1109.0638342036207,1,4.0,0.0,4.0,11.0,0.0,-3.9344,0.0486,1551.3232,1550.6425934,0.6806066000001465,0.0048068
83,114,197,0.15736040609137056,4.878172588832487,33.856663005926926,0.17186123353262403,1136.6628008183181,1,4.0,1.0,4.0,12.0,0.9230769230769231,-2.2255,0.3171,1544.9375,1544.8020556,0.13544440000009672,0.0083331
84,113,197,0.14720812182741116,4.269035532994923,33.856663005926926,0.17186123353262403,1164.6024389897655,1,4.0,2.0,4.0,13.0,1.7333333333333334,-1.1648,1.4908,1537.9882,1537.7255792,0.2626207999999224,0.0098697
85,112,197,0.13705583756345177,3.700507614213198,33.856663005926926,0.17186123353262403,1192.8827729807979,1,4.0,3.0,4.0,14.0,2.4705882352941178,-0.3586,2.8514,1530.0085,1529.9054278,0.10307219999981498,0.0079785
86,111,197,0.12690355329949238,3.1725888324873095,33.856663005926926,0.17186123353262403,1221.5038265775406,1,4.0,4.0,4.0,15.0,3.1578947368421053,0.4022,4.0442,1521.2655,1521.257443,0.008057000000007974,0.0161934
87,110,197,0.116751269035533,2.685279187817259,33.856663005926926,0.17186123353262403,1250.4656231042181,1,4.0,5.0,4.0,16.0,3.8095238095238093,0.6785,5.3789,1511.5367,1511.731508,-0.19480799999996634,0.0564405
78,120,198,0.21212121212121213,8.909090909090908,33.97114044720589,0.1715714164000298,1000.3843388623187,2,3.0,4.0,4.0,6.0,2.4,-6.1154,1.7078,1567.1179,1567.0019376,0.11596239999994395,0.0020988
79,119,198,0.20202020202020202,8.080808080808081,33.97114044720589,0.1715714164000298,1026.5766281531176,0,3.0,3.0,4.0,7.0,2.1,-5.9241,1.4407,1565.7544,1565.896365,-0.14196500000002743,0.0005346
80,118,198,0.1919191919191919,7.292929292929293,33.97114044720589,0.1715714164000298,1053.1089125448789,2,3.0,2.0,4.0,8.0,1.6,-5.6823,0.8654,1566.4098,1566.4875336,-0.07773360000010143,0.0004554
81,117,198,0.18181818181818182,6.545454545454546,33.97114044720589,0.1715714164000298,1079.9812183248055,0,3.0,1.0,4.0,9.0,0.9,-4.6139,0.1978,1562.1869,1562.2796178,-0.09271780000017316,0.0075438
82,116,198,0.1717171717171717,5.838383838383838,33.97114044720589,0.1715714164000298,1107.1935712380528,2,4.0,0.0,4.0,10.0,0.0,-4.6461,0.0894,1560.5969,1560.035961,0.5609389999999621,0.0087516
83,115,198,0.16161616161616163,5.171717171717172,33.97114044720589,0.1715714164000298,1134.7459965053943,0,4.0,1.0,4.0,11.0,0.9166666666666666,-2.7884,0.3051,1552.9131,1552.5600354,0.3530645999999251,0.0275616
84,114,198,0.15151515151515152,4.545454545454546,33.97114044720589,0.1715714164000298,1162.6385188401046,2,4.0,2.0,4.0,12.0,1.7142857142857142,-1.5473,0.9285,1547.8735,1547.8770978,-0.0035978000000795873,0.017424
85,113,198,0.1414141414141414,3.95959595959596,33.97114044720589,0.1715714164000298,1190.8711624641032,0,4.0,3.0,4.0,13.0,2.4375,-0.5674,2.1859,1538.4956,1538.3302308,0.16536919999998645,0.0049104
86,112,198,0.13131313131313133,3.414141414141414,33.97114044720589,0.1715714164000298,1219.4439511234034,2,4.0,4.0,4.0,14.0,3.111111111111111,0.0168,3.5864,1531.9781,1532.069451,-0.09135100000003149,0.0134244
87,111,198,0.12121212121212122,2.909090909090909,33.97114044720589,0.1715714164000298,1248.3569081028973,0,4.0,5.0,4.0,15.0,3.75,0.6288,4.8274,1520.7314,1520.4790854,0.2523145999998633,0.0311256
77,122,199,0.22613065326633167,10.175879396984925,34.08542532669918,0.17128354435527232,972.8968939180907,1,3.0,5.0,4.0,4.0,2.2222222222222223,-5.902,1.0619,1570.097,1570.3501134,-0.25311340000007476,0.0410537
78,121,199,0.21608040201005024,9.291457286432161,34.08542532669918,0.17128354435527232,998.7058384966157,1,3.0,4.0,4.0,5.0,2.2222222222222223,-6.2534,1.3845,1572.5825,1572.5579189,0.024581099999977596,0.0021691
79,120,199,0.20603015075376885,8.447236180904522,34.08542532669918,0.17128354435527232,1024.854180910754,1,3.0,3.0,4.0,6.0,2.0,-6.7311,1.564,1573.4779,1573.4806421,-0.002742099999977654,0.0005373
80,119,199,0.19597989949748743,7.64321608040201,34.08542532669918,0.17128354435527232,1051.3419479632043,1,3.0,2.0,4.0,7.0,1.5555555555555556,-6.5235,1.0979,1573.0809,1573.1506006,-0.06970060000003286,0.0005373
81,118,199,0.18592964824120603,6.8793969849246235,34.08542532669918,0.17128354435527232,1078.1691658970633,1,3.0,1.0,4.0,8.0,0.8888888888888888,-5.475,0.2042,1570.7643,1570.8815827,-0.11728270000003249,0.0279396
82,117,199,0.17587939698492464,6.155778894472362,34.08542532669918,0.17128354435527232,1105.33586041429,1,4.0,0.0,4.0,9.0,0.0,-5.3232,0.0485,1567.8972,1567.2715834,0.6256166000000576,0.0068257
83,116,199,0.1658291457286432,5.472361809045226,34.08542532669918,0.17128354435527232,1132.8420566933414,1,4.0,1.0,4.0,10.0,0.9090909090909091,-3.349,0.3634,1562.2056,1562.0551168,0.15048320000005333,0.0106067
84,115,199,0.15577889447236182,4.8291457286432165,34.08542532669918,0.17128354435527232,1160.6877794060258,1,4.0,2.0,4.0,11.0,1.6923076923076923,-2.0181,0.8958,1555.8251,1555.7139818,0.11111819999996442,0.0054327
85,114,199,0.1457286432160804,4.226130653266332,34.08542532669918,0.17128354435527232,1188.8730527336224,1,4.0,3.0,4.0,12.0,2.4,-0.8376,1.5466,1548.3335,1548.5161717,-0.1826717000001281,0.0053929
86,113,199,0.135678391959799,3.663316582914573,34.08542532669918,0.17128354435527232,1217.3979003823024,1,4.0,4.0,4.0,13.0,3.0588235294117645,-0.1516,2.8842,1540.4453,1540.4703032,-0.02500319999990097,0.0073033
87,112,199,0.12562814070351758,3.14070351758794,34.08542532669918,0.17128354435527232,1246.2623455978887,1,4.0,5.0,4.0,14.0,3.6842105263157894,0.3493,4.2882,1531.4104,1531.3567201,0.05367989999990641,0.013731
78,122,200,0.22,9.68,34.19951893353393,0.17099759466766973,997.0385468510583,2,3.0,4.0,4.0,4.0,2.0,-6.6817,1.0905,1579.7028,1579.83972,-0.13691999999991822,0.02012
79,121,200,0.21,8.82,34.19951893353393,0.17099759466766973,1023.143235857785,0,3.0,3.0,4.0,5.0,1.875,-6.968,1.2916,1579.4792,1579.6983,-0.21910000000002583,0.02672
80,120,200,0.2,8.0,34.19951893353393,0.17099759466766973,1049.586782849619,2,3.0,2.0,4.0,6.0,1.5,-7.4317,1.249,1581.3191,1581.17912,0.13997999999992317,0.00054
81,119,200,0.19,7.22,34.19951893353393,0.17099759466766973,1076.3692140258458,0,3.0,1.0,4.0,7.0,0.875,-6.2774,0.3993,1577.8615,1577.94074,-0.07924000000002707,0.00576
82,118,200,0.18,6.48,34.19951893353393,0.17099759466766973,1103.4905550455162,2,4.0,0.0,4.0,8.0,0.0,-6.0886,0.0192,1576.8926,1576.36202,0.5305799999998726,0.01
83,117,200,0.17,5.78,34.19951893353393,0.17099759466766973,1130.9508310450524,0,4.0,1.0,4.0,9.0,0.9,-4.0612,0.3551,1569.9774,1569.69938,0.2780199999999695,0.0227
84,116,200,0.16,5.12,34.19951893353393,0.17099759466766973,1158.7500666550748,2,4.0,2.0,4.0,10.0,1.6666666666666667,-2.6743,0.9343,1565.552,1565.48814,0.06385999999997694,0.00758
85,115,200,0.15,4.5,34.19951893353393,0.17099759466766973,1186.888286016493,0,4.0,3.0,4.0,11.0,2.357142857142857,-1.3112,1.4712,1556.6915,1556.75202,-0.0605199999999968,0.02446
86,114,200,0.14,3.92,34.19951893353393,0.17099759466766973,1215.3655127959019,2,4.0,4.0,4.0,12.0,3.0,-0.4342,2.1956,1550.698,1550.98222,-0.2842200000000048,0.0058
87,113,200,0.13,3.38,34.19951893353393,0.17099759466766973,1244.1817702003164,0,4.0,5.0,4.0,13.0,3.611111111111111,0.217,3.5273,1540.275,1540.06584,0.2091600000001108,0.03052
78,123,201,0.22388059701492538,10.074626865671641,34.3134225418098,0.17071354498412838,995.3823335910885,1,3.0,4.0,4.0,3.0,1.7142857142857142,-7.2814,0.8044,1585.1046,1585.0525737,0.0520262999998522,0.0501093
79,122,201,0.21393034825870647,9.199004975124378,34.3134225418098,0.17071354498412838,1021.4436592472035,1,3.0,3.0,4.0,4.0,1.7142857142857142,-7.4883,1.03,1586.6727,1586.9302152,-0.25751519999994343,0.003216
80,121,201,0.20398009950248755,8.36318407960199,34.3134225418098,0.17071354498412838,1047.8432800003714,1,3.0,2.0,4.0,5.0,1.4285714285714286,-7.7814,1.0411,1587.4104,1587.4097007,0.0006992999999511085,0.0007236
